Israel Albuquerque|0|3|0|No Stat|185 lbs.|No Stat|Orthodox|No Stat|0.32|13%|3.34|25%|0.00|0%|0%|0.0
Iuri Alcantara|35|10|0|"5' 9"""|135 lbs.|"71"""|Southpaw|Aug 04, 1980|2.72|45%|2.79|49%|1.44|62%|60%|0.8
Aleksandra Albu|3|2|0|"5' 2"""|115 lbs.|"63"""|Orthodox|Jul 14, 1990|4.83|47%|5.56|38%|2.27|50%|77%|0.4
Wes Albritton|0|1|0|"5' 10"""|188 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
John Albert|6|5|0|"5' 8"""|135 lbs.|"68"""|Orthodox|Oct 13, 1986|3.05|49%|2.82|35%|0.00|0%|50%|6.1
Junior Albini|14|6|0|"6' 3"""|264 lbs.|"74"""|Orthodox|Mar 15, 1991|3.98|51%|6.08|52%|1.54|37%|100%|0.0
Amir Albazi|14|1|0|"5' 5"""|125 lbs.|"68"""|Orthodox|Oct 27, 1993|4.06|40%|3.15|58%|2.28|75%|66%|0.8
Brett Albee|3|2|0|No Stat|225 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Alatengheili|14|8|2|"5' 5"""|135 lbs.|"66"""|Orthodox|Dec 14, 1991|2.75|32%|5.10|58%|1.75|33%|72%|0.0
Javi Alanis|0|4|0|"5' 6"""|135 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Herdem Alacabek|5|1|0|"6' 2"""|205 lbs.|"75"""|Orthodox|Jun 07, 1991|3.84|65%|6.66|23%|2.06|50%|42%|0.0
Razak Al-Hassan|13|5|0|"6' 2"""|205 lbs.|No Stat|Orthodox|May 14, 1982|3.27|39%|3.14|60%|0.65|14%|57%|0.0
Omari Akhmedov|21|6|1|"6' 0"""|185 lbs.|"73"""|Orthodox|Oct 12, 1987|2.97|34%|2.84|55%|2.58|45%|65%|0.2
Mostapha Al-Turk|6|6|0|"6' 2"""|245 lbs.|"77"""|Orthodox|Jul 14, 1973|1.36|19%|3.61|53%|0.00|0%|0%|0.0
Rostem Akman|6|2|0|"5' 10"""|170 lbs.|"72"""|Switch|Dec 19, 1991|1.80|25%|3.97|57%|1.00|40%|87%|0.0
Yoshihiro Akiyama|14|6|0|"5' 10"""|170 lbs.|"75"""|Orthodox|Jul 29, 1975|3.10|41%|3.62|57%|2.29|67%|92%|1.0
Hitomi Akano|18|10|0|"5' 4"""|135 lbs.|No Stat|Southpaw|Jul 27, 1974|0.59|45%|2.58|55%|0.00|0%|8%|0.5
Mike Aina|14|6|1|"5' 9"""|155 lbs.|No Stat|Orthodox|No Stat|2.87|33%|6.33|59%|0.00|0%|71%|0.0
Christian Aguilera|14|8|0|"5' 9"""|170 lbs.|"72"""|Switch|Nov 25, 1991|2.54|37%|4.04|48%|0.00|0%|60%|0.0
Jessica Aguilar|20|8|0|"5' 3"""|115 lbs.|"63"""|Orthodox|May 08, 1982|4.93|50%|7.19|53%|0.94|25%|50%|0.2
Fabio Aguiar|17|1|0|"6' 0"""|185 lbs.|No Stat|No Stat|Feb 10, 1988|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Kevin Aguilar|17|5|0|"5' 7"""|155 lbs.|"73"""|Orthodox|Sep 07, 1988|3.96|40%|4.81|52%|0.16|16%|78%|0.0
Sam Adkins|7|20|2|"6' 3"""|225 lbs.|No Stat|Orthodox|Apr 26, 1965|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Edwin Aguilar|26|19|0|"5' 10"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Israel Adesanya|21|1|0|"6' 4"""|185 lbs.|"80"""|Switch|Jul 22, 1989|3.94|50%|2.59|62%|0.00|0%|80%|0.2
Marcelo Aguiar|2|3|1|"5' 10"""|170 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mariya Agapova|10|2|0|"5' 6"""|125 lbs.|"68"""|Southpaw|Apr 07, 1997|5.20|53%|4.63|53%|0.85|66%|33%|0.8
Zarrukh Adashev|4|3|0|"5' 5"""|125 lbs.|"65"""|Southpaw|Jul 29, 1992|3.54|39%|2.91|65%|0.00|0%|100%|0.5
Nick Agallar|24|6|0|"5' 8"""|155 lbs.|No Stat|Orthodox|Jan 13, 1979|0.69|11%|4.56|42%|0.00|0%|0%|0.0
Scott Adams|8|1|0|"6' 0"""|225 lbs.|No Stat|Southpaw|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Anthony Adams|8|2|0|"6' 1"""|185 lbs.|"76"""|Orthodox|Jan 13, 1988|3.17|41%|5.93|44%|0.00|0%|0%|0.0
Daniel Acacio|30|18|0|"5' 8"""|180 lbs.|No Stat|Orthodox|Dec 27, 1977|3.52|36%|2.85|62%|0.33|20%|81%|0.0
Juan Adams|5|3|0|"6' 5"""|265 lbs.|"80"""|Orthodox|Jan 16, 1992|7.09|55%|4.06|34%|0.91|66%|57%|0.0
Ricardo Abreu|5|1|0|"5' 11"""|185 lbs.|No Stat|Orthodox|Apr 27, 1984|3.79|31%|3.98|68%|2.13|42%|100%|0.7
Papy Abedi|10|4|0|"5' 11"""|185 lbs.|No Stat|Southpaw|Jun 30, 1978|2.80|55%|3.15|48%|3.47|57%|50%|1.3
Daichi Abe|6|2|0|"5' 11"""|170 lbs.|"71"""|Orthodox|Nov 27, 1991|3.80|33%|4.49|56%|0.33|50%|0%|0.0
Danny Abbadi|4|6|0|"5' 11"""|155 lbs.|No Stat|Orthodox|Jul 03, 1983|3.29|38%|4.41|57%|0.00|0%|77%|0.0
Klidson Abreu|15|4|0|"6' 0"""|205 lbs.|"74"""|Orthodox|Dec 24, 1992|2.05|40%|2.90|55%|0.64|20%|80%|0.0
Hiroyuki Abe|8|15|3|"5' 6"""|145 lbs.|No Stat|Orthodox|No Stat|1.71|36%|3.11|63%|0.00|0%|33%|0.0
Shamil Abdurakhimov|20|6|0|"6' 3"""|235 lbs.|"76"""|Orthodox|Sep 02, 1981|2.53|43%|2.69|58%|1.14|24%|47%|0.2
David Abbott|10|15|0|"6' 0"""|265 lbs.|No Stat|Switch|No Stat|1.35|30%|3.55|38%|1.07|33%|66%|0.0
Tom Aaron|5|3|0|No Stat|155 lbs.|No Stat|No Stat|Jul 13, 1978|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Andre Gusmao|6|3|0|"6' 0"""|205 lbs.|No Stat|Orthodox|May 19, 1977|2.79|43%|3.28|60%|0.00|0%|60%|0.0
Fabio Gurgel|3|2|0|"6' 0"""|205 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jorge Gurgel|14|10|0|"5' 7"""|155 lbs.|"69"""|Orthodox|Jan 25, 1977|3.37|32%|3.62|62%|0.81|23%|60%|0.5
John Gunderson|35|16|2|"5' 9"""|155 lbs.|"69"""|Orthodox|Jan 05, 1979|1.04|27%|1.71|58%|1.67|33%|11%|2.0
John Gunther|5|1|0|"5' 9"""|155 lbs.|"72"""|Orthodox|Nov 24, 1985|1.65|37%|3.72|46%|7.08|42%|0%|0.0
Brad Gumm|10|6|1|"5' 11"""|170 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Leonardo Guimaraes|11|5|0|"6' 0"""|185 lbs.|No Stat|Orthodox|Apr 15, 1982|2.35|56%|2.99|44%|0.00|0%|52%|1.0
Marcelo Guimaraes|9|2|1|"6' 0"""|185 lbs.|"73"""|Orthodox|Jun 25, 1983|4.67|51%|4.41|62%|1.99|13%|0%|0.0
Melvin Guillard|32|18|2|"5' 9"""|155 lbs.|"71"""|Orthodox|Mar 30, 1983|2.96|40%|1.85|66%|1.30|63%|61%|0.2
Jason Guida|19|28|0|"5' 10"""|214 lbs.|No Stat|No Stat|Aug 04, 1977|1.87|40%|3.33|52%|1.00|14%|50%|1.0
Chris Guillen|13|16|0|"6' 0"""|240 lbs.|No Stat|Orthodox|Dec 09, 1972|0.82|27%|1.91|36%|0.00|0%|0%|0.0
Wang Guan|20|1|1|"5' 9"""|145 lbs.|"71"""|Orthodox|Mar 14, 1986|4.73|43%|3.27|60%|0.00|0%|0%|0.0
Clay Guida|37|18|0|"5' 7"""|155 lbs.|"70"""|Orthodox|Dec 08, 1981|2.53|34%|2.76|62%|3.26|38%|68%|0.7
Mike Grundy|12|3|0|"5' 7"""|145 lbs.|"72"""|Orthodox|Jan 03, 1987|2.14|45%|4.56|56%|3.78|26%|50%|0.4
Shannon Gugerty|15|7|0|"5' 10"""|155 lbs.|"71"""|Orthodox|Dec 30, 1981|1.25|39%|1.88|58%|2.13|27%|50%|3.4
Fabricio Guerreiro|21|5|0|"5' 10"""|145 lbs.|No Stat|No Stat|Jul 24, 1990|1.87|31%|2.20|67%|2.00|50%|0%|0.0
Nandor Guelmino|11|5|1|"6' 3"""|230 lbs.|No Stat|No Stat|Dec 20, 1975|3.62|56%|3.16|33%|0.00|0%|42%|0.0
Vik Grujic|6|6|0|"5' 11"""|170 lbs.|"73"""|Orthodox|Feb 06, 1977|2.24|48%|3.39|41%|1.18|33%|26%|0.4
Chris Gruetzemacher|15|5|0|"5' 8"""|155 lbs.|"68"""|Orthodox|Jun 16, 1986|6.18|57%|4.96|52%|0.21|50%|65%|0.0
Neil Grove|12|8|1|"6' 6"""|265 lbs.|No Stat|Orthodox|Jan 18, 1971|0.00|0%|0.00|0%|0.00|0%|100%|14.3
Josh Grispi|14|5|0|"5' 11"""|145 lbs.|"74"""|Orthodox|Oct 14, 1988|1.44|41%|3.71|50%|1.97|36%|16%|2.2
Garrett Gross|11|7|0|"5' 9"""|155 lbs.|No Stat|Orthodox|Aug 08, 1988|2.39|45%|1.67|46%|0.00|0%|52%|0.0
Kendall Grove|23|17|0|"6' 6"""|185 lbs.|"79"""|Orthodox|Nov 12, 1982|2.31|41%|2.40|54%|0.49|45%|56%|1.7
Maxim Grishin|31|9|2|"6' 3"""|220 lbs.|"78"""|Orthodox|May 02, 1984|2.95|44%|2.33|56%|0.38|33%|66%|0.0
Chuck Grigsby|23|10|0|"6' 6"""|205 lbs.|No Stat|Orthodox|No Stat|0.71|16%|3.29|46%|0.00|0%|66%|0.0
Rodrigo Gripp de Sousa|7|9|0|"5' 11"""|205 lbs.|No Stat|Orthodox|No Stat|0.48|23%|4.81|52%|0.00|0%|0%|9.6
Jordan Griffin|18|9|0|"5' 10"""|145 lbs.|"73"""|Southpaw|Feb 28, 1990|2.52|46%|3.02|50%|1.45|35%|42%|1.9
Max Griffin|18|8|0|"5' 11"""|170 lbs.|"76"""|Orthodox|Nov 29, 1985|4.35|49%|3.97|57%|1.63|53%|70%|0.4
Chad Griggs|11|3|0|"6' 1"""|205 lbs.|"73"""|Orthodox|May 15, 1978|2.67|50%|2.22|46%|1.51|66%|41%|0.0
Tyson Griffin|16|8|0|"5' 6"""|145 lbs.|"68"""|Orthodox|Apr 20, 1984|3.71|41%|2.30|65%|1.87|46%|59%|0.9
Matt Grice|15|5|0|"5' 8"""|145 lbs.|"70"""|Orthodox|Jul 29, 1981|4.09|53%|2.69|56%|2.19|37%|82%|0.5
Forrest Griffin|19|7|0|"6' 3"""|205 lbs.|"77"""|Orthodox|Mar 16, 1979|4.38|36%|2.81|61%|1.05|48%|57%|0.7
Gabe Green|10|3|0|"5' 10"""|170 lbs.|"73"""|Switch|May 02, 1993|6.57|46%|7.23|49%|1.00|100%|57%|0.5
Desmond Green|23|8|0|"5' 10"""|155 lbs.|"73"""|Southpaw|Oct 11, 1989|3.70|46%|2.51|69%|1.62|50%|75%|0.0
Maurice Greene|9|7|0|"6' 7"""|258 lbs.|"80"""|Orthodox|Jul 05, 1986|3.28|45%|3.61|45%|0.00|0%|27%|0.4
James Gray|4|1|0|"5' 9"""|135 lbs.|No Stat|Orthodox|Oct 25, 1987|2.61|50%|18.26|44%|0.00|0%|0%|0.0
Kevin Gray|9|4|0|"5' 4"""|125 lbs.|"67"""|Orthodox|May 03, 1985|3.45|62%|4.48|66%|0.00|0%|0%|0.0
Bobby Green|28|12|1|"5' 10"""|155 lbs.|"71"""|Orthodox|Sep 09, 1986|5.51|51%|3.56|62%|1.45|39%|72%|0.3
Sam Greco|3|1|1|"6' 2"""|205 lbs.|No Stat|Orthodox|May 03, 1967|2.40|75%|1.33|53%|0.00|0%|25%|1.0
Shelton Graves|7|3|0|"6' 2"""|255 lbs.|"76"""|Southpaw|Oct 23, 1985|2.19|69%|0.81|33%|4.86|57%|0%|0.0
Michael Graves|6|0|1|"5' 10"""|170 lbs.|"71"""|Orthodox|Jan 08, 1991|1.25|54%|1.47|58%|4.80|52%|66%|0.4
Tony Gravely|21|7|0|"5' 5"""|135 lbs.|"69"""|Orthodox|Sep 28, 1991|4.14|54%|3.27|46%|5.57|48%|50%|0.6
Alexa Grasso|13|3|0|"5' 5"""|125 lbs.|"66"""|Orthodox|Aug 09, 1993|4.96|43%|3.61|64%|0.28|40%|60%|0.6
Dwight Grant|11|4|0|"6' 1"""|170 lbs.|"76"""|Switch|Sep 14, 1984|3.10|33%|2.21|62%|0.60|100%|70%|0.0
Miranda Granger|7|2|0|"5' 7"""|125 lbs.|"68"""|Orthodox|Apr 13, 1992|2.91|48%|2.64|59%|0.00|0%|40%|0.0
Davey Grant|13|6|0|"5' 8"""|135 lbs.|"69"""|Orthodox|Dec 18, 1985|4.55|44%|3.75|57%|1.77|44%|60%|0.1
TJ Grant|21|5|0|"5' 10"""|155 lbs.|"72"""|Orthodox|Feb 26, 1984|3.95|54%|3.21|56%|1.63|43%|36%|0.6
Scott Graham|3|1|0|"6' 4"""|185 lbs.|No Stat|Orthodox|No Stat|0.91|42%|2.27|28%|0.00|0%|0%|0.0
Steven Graham|2|1|0|"6' 1"""|290 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Kron Gracie|5|1|0|"5' 9"""|145 lbs.|"70"""|Southpaw|Jul 11, 1988|5.15|41%|8.13|53%|0.88|25%|0%|0.9
Igor Gracie|5|4|0|"5' 11"""|170 lbs.|No Stat|No Stat|Feb 04, 1980|1.86|60%|0.99|50%|3.72|50%|0%|3.7
Neiman Gracie|6|0|0|"6' 0"""|170 lbs.|No Stat|No Stat|No Stat|0.77|100%|0.38|75%|5.77|100%|0%|5.8
Rolles Gracie|8|4|0|"6' 4"""|242 lbs.|No Stat|Orthodox|Jul 14, 1978|2.30|32%|3.38|55%|2.30|10%|0%|0.0
Cesar Gracie|0|1|0|"5' 10"""|181 lbs.|No Stat|Orthodox|No Stat|0.00|0%|17.14|50%|0.00|0%|0%|0.0
Roger Gracie|8|2|0|"6' 4"""|185 lbs.|"79"""|Orthodox|Sep 26, 1981|1.78|35%|1.79|61%|1.87|53%|60%|1.9
Ralek Gracie|3|1|0|"6' 2"""|210 lbs.|No Stat|Orthodox|Oct 04, 1985|1.61|46%|1.05|55%|2.50|75%|0%|1.7
Royler Gracie|5|5|1|"5' 8"""|150 lbs.|No Stat|Southpaw|Dec 06, 1965|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Ryan Gracie|5|2|0|"5' 9"""|200 lbs.|No Stat|Orthodox|Aug 14, 1974|0.82|61%|0.50|40%|2.83|75%|25%|0.9
Rickson Gracie|11|0|0|"5' 10"""|185 lbs.|No Stat|Switch|Nov 20, 1958|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Rodrigo Gracie|6|2|1|"6' 0"""|183 lbs.|No Stat|Orthodox|Apr 11, 1975|1.34|51%|0.86|46%|1.49|50%|75%|0.4
Daniel Gracie|5|4|1|"6' 2"""|225 lbs.|No Stat|Orthodox|No Stat|1.90|38%|1.33|59%|0.36|100%|80%|2.1
Crosley Gracie|2|2|0|"5' 9"""|190 lbs.|No Stat|Orthodox|Jul 18, 1979|1.69|37%|1.54|60%|3.46|85%|50%|0.6
Renzo Gracie|13|7|1|"5' 10"""|185 lbs.|No Stat|Orthodox|Mar 11, 1967|1.71|41%|1.67|55%|1.13|20%|40%|0.8
Damian Grabowski|20|5|0|"6' 1"""|241 lbs.|"75"""|Orthodox|May 12, 1980|4.00|36%|7.65|51%|0.00|0%|0%|0.0
Royce Gracie|15|2|3|"6' 1"""|175 lbs.|No Stat|Southpaw|Dec 12, 1966|0.88|41%|1.13|37%|0.00|0%|66%|0.8
Justin Governale|5|5|0|No Stat|145 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Hugo Govea|0|1|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Ralph Gracie|6|1|0|"5' 9"""|183 lbs.|No Stat|Orthodox|No Stat|0.86|37%|1.72|31%|0.00|0%|25%|4.0
Thibault Gouti|12|5|0|"5' 10"""|155 lbs.|"72"""|Orthodox|Feb 27, 1987|3.68|34%|5.64|50%|1.23|80%|83%|0.3
Wilson Gouveia|14|8|0|"6' 1"""|185 lbs.|"76"""|Orthodox|Oct 03, 1978|3.02|39%|4.06|56%|0.90|66%|57%|2.2
Jonathan Goulet|23|12|0|"6' 0"""|170 lbs.|"73"""|Orthodox|Jul 13, 1979|1.61|41%|2.01|46%|4.17|70%|45%|0.6
Todd Gouwenberg|9|5|0|"6' 1"""|205 lbs.|No Stat|Orthodox|Sep 25, 1974|0.52|23%|2.93|42%|1.57|33%|50%|0.0
Chase Gormley|14|6|0|"6' 3"""|265 lbs.|No Stat|Orthodox|No Stat|3.60|42%|6.03|44%|3.12|42%|0%|1.0
Alex Gorgees|6|1|0|"6' 2"""|155 lbs.|"74"""|Switch|Aug 11, 1995|0.67|32%|2.27|38%|0.00|0%|54%|0.0
Tresean Gore|3|0|0|"6' 0"""|185 lbs.|No Stat|No Stat|Jun 21, 1994|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Tim Gorman|9|4|0|"5' 5"""|135 lbs.|No Stat|Southpaw|Apr 29, 1983|2.73|31%|5.57|46%|1.00|9%|33%|0.0
Malcolm Gordon|13|5|0|"5' 7"""|125 lbs.|"71"""|Switch|May 19, 1990|2.40|46%|2.40|46%|1.47|18%|0%|0.0
Tebaris Gordon|3|1|0|"6' 1"""|265 lbs.|No Stat|Orthodox|Jul 19, 1988|3.53|16%|49.41|22%|0.00|0%|0%|0.0
Eddie Gordon|8|4|0|"6' 0"""|185 lbs.|"76"""|Orthodox|Jul 22, 1983|2.03|32%|2.57|60%|1.93|83%|63%|0.0
Jared Gordon|18|4|0|"5' 9"""|145 lbs.|"68"""|Orthodox|Sep 06, 1988|5.22|56%|3.12|59%|2.54|39%|50%|0.0
Gerard Gordeau|2|2|0|"6' 5"""|216 lbs.|No Stat|Orthodox|Mar 30, 1959|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Solomon Hutcherson|11|7|0|"5' 11"""|185 lbs.|No Stat|Southpaw|Aug 31, 1972|2.59|39%|2.59|64%|3.53|100%|0%|0.0
Jordan Goodwin|0|0|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Joe Hurley|12|5|0|"5' 8"""|155 lbs.|No Stat|No Stat|Jun 24, 1978|1.12|45%|3.35|56%|0.00|0%|20%|0.0
Adam Hunter|7|1|0|"6' 1"""|185 lbs.|No Stat|Orthodox|Oct 16, 1983|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Gary Goodridge|23|22|1|"6' 3"""|249 lbs.|No Stat|Orthodox|Jan 17, 1966|1.84|56%|2.14|48%|0.40|100%|53%|0.8
Alex Hunter|2|0|0|"5' 9"""|226 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Mark Hunt|13|14|1|"5' 10"""|265 lbs.|"72"""|Orthodox|Mar 23, 1974|2.81|43%|2.90|51%|0.51|55%|64%|0.2
Bryan Humes|6|2|0|No Stat|265 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Harry Hunsucker|7|4|0|"6' 2"""|241 lbs.|"75"""|Orthodox|Jan 03, 1989|4.33|51%|8.44|41%|0.00|0%|0%|0.0
Abongo Humphrey|7|3|0|"5' 11"""|205 lbs.|No Stat|Orthodox|No Stat|1.45|40%|3.83|46%|1.41|37%|33%|3.8
Sam Hughes|5|4|0|"5' 5"""|115 lbs.|"64"""|Orthodox|Jun 28, 1992|3.49|47%|5.60|49%|0.00|0%|41%|0.0
David Hulett|22|10|0|"5' 10"""|170 lbs.|No Stat|No Stat|Sep 07, 1980|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jared Gooden|18|7|0|"6' 0"""|170 lbs.|"77"""|Orthodox|Dec 05, 1993|5.16|45%|7.59|49%|0.65|100%|85%|0.0
Kier Gooch|2|7|0|No Stat|155 lbs.|No Stat|No Stat|Apr 21, 1986|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Lyman Good|21|6|0|"6' 0"""|170 lbs.|"74"""|Orthodox|May 26, 1985|5.34|48%|4.01|63%|0.27|100%|75%|0.0
Jeff Hughes|10|4|0|"6' 2"""|250 lbs.|"77"""|Orthodox|May 17, 1988|3.95|51%|3.67|60%|0.71|50%|45%|0.0
Mikey Gonzalez|7|2|0|"5' 11"""|155 lbs.|"74"""|Orthodox|Aug 13, 1985|0.91|16%|14.55|11%|0.00|0%|0%|0.0
Erick Gonzalez|14|6|0|"5' 11"""|155 lbs.|"75"""|Orthodox|Jan 20, 1992|2.68|37%|6.11|33%|2.87|50%|50%|0.0
Jorge Gonzalez|16|4|0|"6' 2"""|205 lbs.|"76"""|Orthodox|Feb 29, 1984|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Pearl Gonzalez|6|3|0|"5' 4"""|115 lbs.|No Stat|Orthodox|Aug 12, 1986|2.23|37%|4.07|57%|1.04|11%|0%|0.5
Jason Gonzalez|11|5|0|"6' 2"""|155 lbs.|"74"""|Southpaw|Feb 28, 1990|3.06|39%|3.13|58%|0.00|0%|30%|1.0
Fabian Gonzalez|2|1|0|"5' 10"""|135 lbs.|No Stat|No Stat|No Stat|3.90|48%|4.39|51%|0.00|0%|66%|0.0
Lewis Gonzalez|11|3|0|"5' 10"""|170 lbs.|No Stat|Orthodox|Sep 19, 1987|1.40|37%|1.87|41%|2.00|33%|62%|0.0
Nick Gonzalez|17|12|0|"5' 6"""|155 lbs.|No Stat|Orthodox|Mar 03, 1981|0.59|20%|2.35|33%|0.00|0%|50%|0.0
Fernando Gonzalez|26|14|0|"5' 9"""|170 lbs.|"68"""|Southpaw|Sep 15, 1983|4.47|47%|4.03|65%|0.86|33%|43%|1.4
Justin Gonzales|6|0|0|"5' 9"""|145 lbs.|"72"""|Orthodox|Apr 28, 1991|6.67|80%|0.87|43%|14.00|73%|100%|0.0
Akihiro Gono|35|21|8|"5' 7"""|170 lbs.|"68"""|Switch|Oct 07, 1974|2.18|48%|2.67|63%|1.01|84%|46%|0.5
Silvana Gomez Juarez|10|3|0|"5' 3"""|115 lbs.|"65"""|Orthodox|Dec 06, 1984|0.71|23%|2.60|15%|0.00|0%|16%|0.0
Edson Gomez|6|2|0|"5' 8"""|170 lbs.|"69"""|Switch|Feb 23, 1991|2.66|32%|8.78|45%|0.00|0%|0%|0.0
Takanori Gomi|35|14|0|"5' 7"""|155 lbs.|"70"""|Southpaw|Sep 22, 1978|3.81|41%|3.52|60%|1.23|65%|63%|0.8
Gabriel Gonzaga|17|11|0|"6' 2"""|242 lbs.|"76"""|Orthodox|May 18, 1979|2.12|45%|2.94|57%|2.80|39%|66%|1.1
Luis Gomez|4|1|0|"5' 7"""|145 lbs.|"68"""|Orthodox|Jan 28, 1995|1.57|33%|4.03|55%|4.48|50%|33%|0.0
Joey Gomez|6|2|0|"5' 10"""|135 lbs.|"73"""|Orthodox|Jul 21, 1986|2.44|28%|4.46|55%|0.62|100%|50%|0.0
Ulysses Gomez|9|5|0|"5' 6"""|125 lbs.|No Stat|Orthodox|May 25, 1983|2.72|25%|3.57|68%|0.00|0%|0%|0.0
David Gomez|1|2|0|No Stat|155 lbs.|No Stat|No Stat|Aug 08, 1983|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Sergio Gomez|10|3|0|"5' 6"""|155 lbs.|No Stat|Orthodox|Apr 29, 1982|1.50|42%|1.16|56%|2.57|66%|31%|0.0
Alan Gomez|2|0|0|No Stat|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jonny Goh|3|4|0|"5' 11"""|155 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Hannah Goldy|6|2|0|"5' 4"""|125 lbs.|"61"""|Orthodox|May 18, 1992|6.05|47%|4.85|50%|0.61|33%|50%|0.3
Marcelo Golm|6|3|0|"6' 3"""|249 lbs.|"75"""|Orthodox|Sep 15, 1992|4.27|58%|4.30|45%|0.45|50%|87%|0.5
Allan Goes|10|5|2|"6' 0"""|205 lbs.|No Stat|Orthodox|Apr 20, 1971|0.64|52%|1.35|41%|1.75|40%|0%|2.6
Jason Godsey|16|16|0|"6' 2"""|230 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Frank Gomez|10|6|0|"5' 10"""|135 lbs.|"67"""|Orthodox|Mar 31, 1986|1.52|48%|0.79|66%|1.14|60%|70%|0.8
Loopy Godinez|7|2|0|"5' 2"""|115 lbs.|"61"""|Orthodox|Sep 06, 1993|1.97|52%|2.07|58%|4.57|35%|77%|0.6
Mark Godbeer|13|4|0|"6' 4"""|240 lbs.|"77"""|Orthodox|Nov 22, 1983|3.97|53%|3.30|54%|0.00|0%|28%|0.0
Clint Godfrey|13|3|0|"5' 6"""|135 lbs.|No Stat|Southpaw|Oct 21, 1982|0.57|31%|0.96|65%|0.85|25%|50%|0.0
Ricky Glenn|22|6|2|"6' 0"""|155 lbs.|"70"""|Southpaw|Apr 12, 1989|4.03|43%|3.89|52%|0.57|13%|68%|0.4
Mike Glenn|5|6|0|No Stat|205 lbs.|No Stat|No Stat|Oct 09, 1977|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Jason Glaza|3|2|0|"6' 0"""|230 lbs.|No Stat|No Stat|No Stat|4.34|54%|0.43|40%|4.34|100%|0%|4.3
Brandon Girtz|14|7|0|"5' 7"""|155 lbs.|No Stat|No Stat|Mar 06, 1985|2.50|60%|1.92|47%|5.76|100%|100%|0.0
He-Man Gipson|1|2|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Israel Giron|19|5|0|"5' 8"""|155 lbs.|No Stat|No Stat|Jan 16, 1974|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Billy Giovanella|9|5|0|"5' 8"""|125 lbs.|No Stat|No Stat|Aug 20, 1985|1.27|40%|2.02|52%|0.87|12%|100%|1.7
Demetrius Gioulacos|0|1|0|"5' 11"""|185 lbs.|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Bob Gilstrap|5|7|0|"6' 3"""|200 lbs.|No Stat|Orthodox|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
Alex Gilpin|11|1|0|"5' 7"""|145 lbs.|No Stat|Orthodox|Mar 26, 1992|6.80|54%|12.29|42%|2.17|25%|0%|2.2
Micheal Gillmore|6|4|0|"5' 11"""|185 lbs.|"72"""|Orthodox|Mar 28, 1987|2.35|59%|3.48|42%|0.00|0%|55%|0.0
Krishaun Gilmore|0|1|0|No Stat|No Stat|No Stat|No Stat|No Stat|0.00|0%|0.00|0%|0.00|0%|0%|0.0
